Baldwin,01003,I don't give second chances.
Baldwin,01003,I drunk called my boyfriends mom at 2 in the morning....... #what.
Baldwin,01003,I like my face better without makeup.. It means I'm having more fun.
Baldwin,01003,I really don't understand how this could happen to such a good man.
Baldwin,01003,I wanted to go out but I don't feel like being bothered
Baldwin,01003,I'll be back soon Honey Bun I miss you   #withdrawls http://t.co/gG21ZkPCQO
Baldwin,01003,I'm hungry af
Baldwin,01003,I'm still alive
Baldwin,01003,"If ou Ain't Seen A Santa Fe Sunset, You Ain't Seen Red   #ChrisYoung"
Baldwin,01003,Iowa St And UNC Going At It
Baldwin,01003,Just me and my faves   @ First Class http://t.co/4umHXjsj4w
Baldwin,01003,Kaawaan mo sarili mo! Goodluck!
Baldwin,01003,Let's finish strong Aussie! #destiny  #apinvitational
Baldwin,01003,Man what a day!!! #springbreak2014
Baldwin,01003,My arm hurt man
Baldwin,01003,"My bad, I just thought... You were......... ""Different"
Baldwin,01003,My cousin needs to grow t'f up pronto!!!!!!!!!!!!!!!!!!!!
Baldwin,01003,No one looks back on their life and remembers the nights they got plenty of sleep.
Baldwin,01003,"Oh I love these people. @ Gulf Shores, AL http://t.co/c78cgJKJ8n"
Baldwin,01003,Only the best for our patty. @flora_bama was awesome. @IAmMaggieRose amazing as always. Fun bday! @powersbrekke http://t.co/SR9W022FRR
Baldwin,01003,Operation tan ginger underway
Baldwin,01003,Que no para la fiesta
Baldwin,01003,Ready for the sun to come back up..
Baldwin,01003,Ready to see my sisterrrrrr @Brady_Stults03
Baldwin,01003,Seafood is most definitely the way to my heart
Baldwin,01003,There goes my spring break... #ruined
Baldwin,01003,Thinking another beach day
Baldwin,01003,Today has been a long day . I'm so exhausted 
Baldwin,01003,Waking up to   http://t.co/WifjeqaCsC
Baldwin,01003,We http://t.co/21hxjwSOmD
Baldwin,01003,We're ready for you! #rainteam #baycc @ Bay Community Church http://t.co/DnKfAkQy38
Baldwin,01003,When I don't know somebody I am the shyest person ever.
Baldwin,01003,"When I'm holding you, it feels like I got the world in my hands."
Baldwin,01003,When it rains it's pours.
Baldwin,01003,Woke up to my dominoes arriving but no one I ordered with is awake to eat with me 
Baldwin,01003,You know what's better than being in gulf shores...being in gulf shores when kU loses to Stanford 
Baldwin,01003,it's been too long!   http://t.co/RTLSZi5WMT
Baldwin,01003,love love love my best friend  @ sb2k14 day uno http://t.co/vzjnGPAC0H
Baldwin,01003,should i take a jog on the beach or go for a swim in the indoor pool? #decisionsdecisions
Baldwin,01003,u got kik http://t.co/NkfI9izQg8
Baldwin,01003,well crab hunting was a complete fail 
Clarke,01025,"A rainy day stuck inside with three boys (age 6, 7, 8). I don't drink, so I think this day will drive me to baking brownies. #rainraingoaway"
Covington,01039,@FUQK_Ashantii goodmorning   &amp; fb??
Covington,01039,@MeenaVaults goodmorning hun   &amp; fb?
Covington,01039,@MoeshaMoneaa_ nfb
Covington,01039,@_arin_k ??? From
Covington,01039,@tori_morgan15 right! Cant eat it without extra butter.
Covington,01039,Can I not leave the lake? Ever?
Covington,01039,I hate drinking water but I know I need to.
Covington,01039,I said might  .
Covington,01039,It ain't nothing but a thang
Covington,01039,Pretty sure I'm gonna change my major to something with sports med and physical therapy related
Covington,01039,Pussy the best gift God put on earth I'm just sayin lmao
Covington,01039,Sisterly love! #camping #sisters #loverher #crazy #hawt   @ sistass 4 eveaa!  http://t.co/jop7sqq5YT
Covington,01039,Sleeping pants &amp; a tshirt kinda day
Covington,01039,That was an amazing break. I met so many amazing people!!  
Covington,01039,The hitchhikers we picked up had instruments on their backs and a dog. It was all very Old Crow Medicine Show.
Covington,01039,"Uh-Oh, Bentley got a new Four Wheeler, think I'm going to start calling him, Crash.. Lol..#nothingissafe http://t.co/aJJ9BSldbV"
Covington,01039,fact: she's actually dead asleep http://t.co/yLeSU8Bec7
Covington,01039,http://t.co/jwKme33Oea
Covington,01039,my friend hipping me into being an alchy.
Covington,01039,yo head game critical 
Escambia,01053,@ComedyOrTruth: If someone ever sent me this...   http://t.co/zCMsflDTRr OMG! 
Escambia,01053,"@prodigychild25 @work bored,"
Escambia,01053,@prodigychild25 Iknoo..
Escambia,01053,"Because I'm stupid,  of course"
Escambia,01053,I don't need anyone who doesn't need me.
Escambia,01053,I ment oxygen
Escambia,01053,Need more people to text .
Escambia,01053,Of course #TooCute is showing kittens just like the ones we had to give up this week. 
Escambia,01053,"Ugh,"
Escambia,01053,Wonder what my ex wrote me on FB for??
Geneva,01061,#oomf wants to get smacked.
Geneva,01061,@forrest_96 @BlakeCoatney I got my final 4 still alive lol
Geneva,01061,Let love explode and bring the dead to life
Geneva,01061,When drunk people call me idk what to do either be mean to them or get them to tell me their deep dark secrets lol which ever
Mobile,01097,
Mobile,01097,
Mobile,01097,
Mobile,01097,         @k_alshenaif http://t.co/2ht89EW4hB
Mobile,01097,   ..         ..           !!
Mobile,01097, #OH
Mobile,01097, http://t.co/L30xrkg4xV
Mobile,01097, lawddd
Mobile,01097,"""@JamiSanftleben: Will call this now. Anthony Davis will be a Greg Oden-esque bust. Draft Doc's kid if you're smart #i'msmart"" #NeverForget"
Mobile,01097,"""@Javiously_: http://t.co/CIZMOffTSX"" Lmfao."
Mobile,01097,"""@TheTeensHub: Don t rush anything. When the time is right, it ll happen.  """
Mobile,01097,"""@_NEHawkins: I think I'm addicted to naked pictures . and sitting talking 'bout bxtches that we almost had ."" Marvins room"
Mobile,01097,"""@_ScottyPippen: My nigga kane bouta kill lil paige"" NO MO NYQUIL FA U...U SLEPT ON THE KID ENOUGH."
Mobile,01097,"""@hOE_ukno_ME: I hate for a MF to try &amp; play me ... I really  do..."""
Mobile,01097,#Countdowntohangoutfest2014
Mobile,01097,#howlongwilliloveyou 
Mobile,01097,*and tweeting  @robynnfentyy_: really be sitting on the commode chilling and texting 
Mobile,01097,2012 and 2013 didn't help.
Mobile,01097,@AJP2323 alright   you da besttttttt
Mobile,01097,@AllexusBriana: okay   im sorry !  @imjust_jabriel: #oomf needa change they fucking avi  not you 
Mobile,01097,@BDDFM aboutta die from hungerrrrrr lol. You
Mobile,01097,@BayBostwick well let me know super excited!!!!!!
Mobile,01097,"@CatherineFaust: Cooler vs. Ice chest, koozie vs. hugger..Spring break is going to bring out the real side of people's personalities.  @ me"
Mobile,01097,@Color_MeGreen lol   that's bae
Mobile,01097,@Color_MeGreen: Bruhh Lando Think He Shxt . Noo Nigga . Big Ass Ears Lil Ass Head Midget Ass Body . Gtfo Here . Elf Ass Nigga   
Mobile,01097,@DenzelNelson_ too funny. So your thing boy
Mobile,01097,@Donate_2Charity: You need to be looking for em @Obviously_Britt http://t.co/jWxg1sYpQK    @_Kimberlynlowe
Mobile,01097,@FR8_DA_GR8 we'd probably be in there swinging right now
Mobile,01097,@F_YuPayMee hope you made it boo
Mobile,01097,@FightinTheWorld   mhmm lol
Mobile,01097,@Got__Mel hell yeah we dipped out behind that truck
Mobile,01097,@HannahDodich were so drunk omg
Mobile,01097,@Hyinth_Mooney goodmorninggg 
Mobile,01097,@ItsHTW you look like a mole
Mobile,01097,@ItsTanaMarie I wouldn't want Cal to take that kind of L FUCK COACH K
Mobile,01097,@JeremyX15 lmao a shoe!
Mobile,01097,@Jeremy_Deuntae:   I ran out of data mannn lmao
Mobile,01097,@JeslynHughes is so flawless like it's not fair 
Mobile,01097,@Juiicy4 go to sleep little girl
Mobile,01097,@LoveGirlsss_ yes she is
Mobile,01097,@MittBritt lol you better watch and be amazed by my athleticism
Mobile,01097,@Nook_4: Throw dat azz in a circle .  U READY FOOLY FOO
Mobile,01097,@OfficialDSFans @DREWSIDORA @VH1 yay!!!
Mobile,01097,"@POBMag New England surveyor, put both descriptions on plat with a note saying differences due to technical advancements in measuring skills"
Mobile,01097,@Queen_Elizabthh I hate you.
Mobile,01097,@RaymondlCollier I'm just kidding
Mobile,01097,@Sam_Knight3: I just love being woke up by a hurricane outside #not 
Mobile,01097,@Sistrunkkk exactly
Mobile,01097,@Steelo_12: @pay10A Happy Birthday   thank you!!
Mobile,01097,@StephSparkles lol me either
Mobile,01097,@Steph_Otalora Detailz!
Mobile,01097,@Stephen_Green_1: Happy Birthday pretty girl! I hope you have an amazing day   @pay10A  thank you sweetie!!
Mobile,01097,@TheBrianFikes @AaronSuttles @CocaCola 
Mobile,01097,@Tierra_NotTiara yup
Mobile,01097,@Treci_2Pretty oh
Mobile,01097,@WhitneyHoof ready for this : )
Mobile,01097,@XXL: Jay Z (@S_C_) And @JayElectronica Remix @souljaboy s  We Made It  http://t.co/ncuvDE6CUi  hmmm I may start listening to Electronica
Mobile,01097,@_JordynNoelle_ praying he be able to come home
Mobile,01097,@_KeySean who the hell told you to get a new twitter
Mobile,01097,@_ccollazo jajajaja ay benditoooo! Ya sabes!
Mobile,01097,@_iam_bri14 lmao ohh okay.
Mobile,01097,@a_Jackson28 only to lose to Mercer in the 1st round lol
Mobile,01097,@al_chow_usa GENIUS
Mobile,01097,@ariampendleton heyyyyy boooo! How are you?!
Mobile,01097,@courtney_walley lol
Mobile,01097,@da_drew59 my hoommiiieee!
Mobile,01097,@emmmilliaa better have a good dip in
Mobile,01097,"@felislibrorum By biscuit do you mean ""a cookie"" or ""a biscuit""?"
Mobile,01097,@justinholly11: @pay10A happy birthday!!!   thank you!
Mobile,01097,@k_anne_gwin ... My heart just melted!
Mobile,01097,@lalataylor123 Well she ain gonna wake up til like noon bc she's a lazy ass but ima tell her to hit you up!
Mobile,01097,@michaelahcole  yo finger nails dirty
Mobile,01097,@milikebennett   hate that damn word
Mobile,01097,@oktob3rr4in http://t.co/GF1oQSvKNb
Mobile,01097,@robbieboydband @theJeremyVine are you on itunes?
Mobile,01097,@sarahannemize i will be soon!
Mobile,01097,@shannonfalkner really it's full of trash. We're about to just leave. I can't deal with these people.
Mobile,01097,@shecandancetho_ I did last weekend
Mobile,01097,@tay_merry pool time soon? 
Mobile,01097,After last night I need to be laying on the beach right now....
Mobile,01097,Ahhhh this wether 
Mobile,01097,Alabama is beautiful.
Mobile,01097,Already into deep
Mobile,01097,An emoticon really does affect a conversation.
Mobile,01097,Bayou country superfest is gunna be one hell of a party!
Mobile,01097,Be your own sunshine on rainy days
Mobile,01097,Big blue nation baby!!!! #kentuckybasketball 
Mobile,01097,Bout to grub down on some crawfish
Mobile,01097,But 14 is a good year.
Mobile,01097,But hopefully I won't be waking up at this time next week... I doth even know why I'm awake right now.
Mobile,01097,"But the funny thing is I'm not talking too ANY guy.. I don't text ANY guys, that shows I'm committed &amp; also shows I'm truly faithful "
Mobile,01097,Can Jackson Michael Kase be here already? I'm in love w him already 
Mobile,01097,Car coming Tuesday just wait on it 
Mobile,01097,Casually getting sick at work. Ya know.
Mobile,01097,Cheese is so good
Mobile,01097,Childish af
Mobile,01097,Church   http://t.co/yURYEhgy71
Mobile,01097,Comment for orrigional pic.   @ bored. http://t.co/BZ3I4IuLdO
Mobile,01097,Como el que la hizo...
Mobile,01097,Congrats to @thisisTomRiley @LostWaxProcess @larapulver @laurajhaddock @blakeritson @GreggChillin @HeraHilmar @DaVinciWriters! #greatpremier
Mobile,01097,"Dang, I need to get ready"
Mobile,01097,Doughnut and milk ..then I'll go to sleep!
Mobile,01097,"Dumbest. Show. Ever.  @Cosa_Nostra___: Shake zoola, the mic ruler!"
Mobile,01097,Finna go find something to eat for breakfast.
Mobile,01097,Forget all that pretty girl junk that hoe testing my patience
Mobile,01097,Get for ready for action... don't be astounded.
Mobile,01097,Girl im not judging u :-) gone get dat $$$$$
Mobile,01097,Gone are the days of sleeping in. #sadsadday
Mobile,01097,Got me spinnin' around. I ain't even on the dance floor.
Mobile,01097,Got this big ass scratch on my foot &amp; don't no how it got there
Mobile,01097,Guess I'll go to the redbox..
Mobile,01097,Guess I'm staying inside &amp; smoking
Mobile,01097,HUAHHH through the tunnels
Mobile,01097,Happy birthday 2 da greastest woman I know. Love u mom R.I.P http://t.co/HBThLqfYbw
Mobile,01097,I HATE YOU   @LancePatrick3
Mobile,01097,I REFUSE to ever watch this vine. http://t.co/Hr9yK8s8VW
Mobile,01097,I bet kessa fuck kels this all for you girl 
Mobile,01097,I can't wait to see Gods Not Dead 
Mobile,01097,I do not fear the thought of fallin'. I wanna fly.
Mobile,01097,I don't like sleepin until 11 and shit like some people bc I feel like I'm wasting my day!
Mobile,01097,I done ran into my lil Cuzz n Jaggers!!! @nickhill_6 and peanut!!
Mobile,01097,I hate cats
Mobile,01097,I hope you ain't offended
Mobile,01097,I just been laying low observing&amp; letting everybody get they shine on
Mobile,01097,I just wanna sleep dawg 
Mobile,01097,I just want a guy best friend 
Mobile,01097,I know God got me
Mobile,01097,I love musicals.
Mobile,01097,I love this movie!!!
Mobile,01097,I miss having my nails done 24/7 ima start back
Mobile,01097,I really do miss nights with @Taylorr_Celeste. Glad I saw her beautiful face for a minute tonight.
Mobile,01097,I think she want
Mobile,01097,I want chick-fil-a 
Mobile,01097,I was gone let her make it but naaawl playa
Mobile,01097,I'd like mornings better if they started with knowing you're mine
Mobile,01097,I'll wash in the morning
Mobile,01097,I'm gonna murder my abs today
Mobile,01097,I'm hungry af I want some more party wings !!
Mobile,01097,I'm hungry now
Mobile,01097,I'm just honest man ! Lol
Mobile,01097,I'm mad that my BFF went on a date with an ostrich tonight
Mobile,01097,I'm right on the edge of givin' in to ya!
Mobile,01097,I'm up pissed off
Mobile,01097,I've been broken since I was born 
Mobile,01097,I've never seen nothin' that I wanted SO bad. Gotta get me some of that!
Mobile,01097,If your bracket is still perfect then you deserve the money. #TournamentDisaster
Mobile,01097,"Ill spread my wings and ill learn how to fly, ill do what it takes till i touch the sky"
Mobile,01097,"Ima wait till april &amp;  get the 9s , 2s &amp; 11s"
Mobile,01097,Ion believe that lol I just keep hoping that maybe so wine cares but they don't..
Mobile,01097,Jesus has called you to worship 24/7
Mobile,01097,Just got home .
Mobile,01097,Just in my mood
Mobile,01097,Karis &amp; Karson both look so much like me its ridiculous
Mobile,01097,Kill some  http://t.co/ZrYmoyWqBx
Mobile,01097,Last night was real   http://t.co/qku46TCHIi
Mobile,01097,Last night! #heatvspelicans #witness #StriveForGreatness #NBA @KingJames http://t.co/eMwATmEaEu
Mobile,01097,Let's Go TarHeels!!! #BeatIowaState
Mobile,01097,"Like, being up THIS late is a problem."
Mobile,01097,Look who at chill @mjae_fab http://t.co/8mcAJcVaQB
Mobile,01097,"Love me, hate me, but you're not gonna stop me!! #motivated #driven"
Mobile,01097,Making a practice exam for test
Mobile,01097,"Mama ways said if you keep assuming, that's when it'll happen, you get what you ask for buhh bye."
Mobile,01097,Mud pie shorts w/ Towne and Reese's necklace http://t.co/dvUAXR7nI0
Mobile,01097,My mama is so funny man . She always ready to go off on people for me 
Mobile,01097,My mom wants me to go.to church w her tomoro LMFAO has she met me?
Mobile,01097,Nikkessa sleeping in my boxers and stuff 
Mobile,01097,Now I'm alone since you wanna be ghost yea ion really like it but I gotta take it damn damn
Mobile,01097,"Now, even though I try to play it off, I'm thinkin' about you all day long..."
Mobile,01097,OMG at what my managers are wearing for this store meeting   #greenfordays
Mobile,01097,Oops forgot to tell my dad I got my second tattoo....
Mobile,01097,Punk texted me Goodmorning 
Mobile,01097,"Q: ""Is 1206 Spruce St still available?"" - 1206 SPRUCE ST 36603 - http://t.co/eAaFaF7MvY"
Mobile,01097,"Q: ""Is 610 Westwood St still available?"" - 610 WESTWOOD ST 36606 - http://t.co/qGg2HyM30N"
Mobile,01097,See that's where they fuck up at when they think I give af
Mobile,01097,She call ha self tryna check somebody dang I wish.I was up
Mobile,01097,She had my heart At seventeen Now all I've got Is her memory Where she is now I just don't know How she got gone when I never let her go
Mobile,01097,She hve so much to talk about
Mobile,01097,Shyst red ft Kevin gates x face down &gt;&gt;&gt;!
Mobile,01097,So ready for summer 
Mobile,01097,So sleepy......I have work in a hour and a half.......*sigh*
Mobile,01097,Space Jam is on 
Mobile,01097,Speaker knockers | Rico story 
Mobile,01097,Starting to put a small gym together. Buying one piece of equipment at a time. Exercise equipment is expensive
Mobile,01097,Still here watching @SteThimbelinah get her FIRST massive sexy tattoo! Been going since 5pm! Its now almost 11pm! #bestfriendaward here!
Mobile,01097,Tboo done threw down!
Mobile,01097,Teasing me with that picture
Mobile,01097,That after church nap &gt;&gt;&gt;&gt;
Mobile,01097,That wass so dumb
Mobile,01097,These 2 jobs finna kill me this week. I gotta work my ass off before the weekend
Mobile,01097,"These hoes ain't loyal, no they ain't."
Mobile,01097,Think about the bright side niki. You made memory's.
Mobile,01097,This homework I waited last minute to do &lt;&lt;&lt;&lt;
Mobile,01097,This is the best cover band I've ever heard
Mobile,01097,This swimsuit 
Mobile,01097,This time next week Justin and I will be waking up in our own apartment. So excited! :)
Mobile,01097,Time to go clean this ladies house 
Mobile,01097,Tired of waiting smh
Mobile,01097,"Visiting #Mobile, #Alabama? Check out this great new app for news, weather, hotels, and food here! http://t.co/OlesM1bqbN"
Mobile,01097,Wasssuppp tweepssss Imm UP   http://t.co/5sLQe2Ntx6
Mobile,01097,We used to be friends and even back then you used to look at me with no hesitation and you would tell me baby it's yoursssss 
Mobile,01097,Weak ass bullshit. im gone bra
Mobile,01097,What a great weekend @thebukuproject with the gang #toobuku #nola @ mardi gras world http://t.co/ukTEhjl345
Mobile,01097,What to do what to do what to do ..
Mobile,01097,Why Carolina? You've got the momentum and you go zone and give them a wide-open look at a three! Dumb!
Mobile,01097,Why is my shoulder fucked up?
Mobile,01097,Why try to figure out what only God can work out?
Mobile,01097,Y am I such a grandma
Mobile,01097,"Yeah, I'm takin' you 'cause damn, Baby, I'm proud!"
Mobile,01097,You &gt; 
Mobile,01097,You found me
Mobile,01097,You got 100 likes on your pic not because your pretty but because your half naked &amp; look like a hoe #truthhurts #js
Mobile,01097,You know I need you honey you know I need you baby keep on loving me baby
Mobile,01097,You really know how to make my day so much better
Mobile,01097,You truly do!!!!
Mobile,01097,Your love turn girls into fools.
Mobile,01097,aint nobody on here .
Mobile,01097,dammmmmmmn
Mobile,01097,erica left me in the car sleep   &amp; it's hot af 
Mobile,01097,going to the movies later
Mobile,01097,http://t.co/Pmaf40QyTg
Mobile,01097,http://t.co/kVYl4aPasJ
Mobile,01097,i can't wait to fall off in my bed
Mobile,01097,i just found 5$ on the ground at the gas station lol
Mobile,01097,i need my eyebrows arched
Mobile,01097,i wish i was with bae rightt noww 
Mobile,01097,imma finna take that shxt off .
Mobile,01097,"its always bout a bitch, a bitch my last worry!"
Mobile,01097,my Bestfriend better than yours @kM_n_M 
Mobile,01097,prom with my wonderful boyfriend 
Mobile,01097,really wanting some Bertiles @newburn119
Mobile,01097,"selling my wardrobe, furniture, and my kitten because cars are so expensive"
Mobile,01097,sleep just doesn't wanna find me.
Mobile,01097,type to hide the pain &amp; pretend its all good
Mobile,01097,up w/ nobody to talk to 
Mobile,01097,watching stuart little
Mobile,01097,wide awake and bored as the fuck 
Mobile,01097,wtf 
Mobile,01097,you a fool 
Mobile,01097,you not stupid.  @_idancefirst: @imjust_jabriel    http://t.co/as0LP6JI7h
Monroe,01099,&amp;&amp; Getting Irritated Af Lately..!
Monroe,01099,"@TheFunnyTeens: If stress was a drug, I would be high as fuck  @bama_man8814"
Monroe,01099,@_kmw91 red raggggg top. Glad we can enjoy it together
Monroe,01099,"Pussy so good , had to save that shit for later "
Monroe,01099,Snug and fug @bama_man8814
Monroe,01099,WASSAM HOE!
Monroe,01099,this summer when my brother get home will be everything!
Washington,01129,5 freaking days at home!!!!!
Washington,01129,@VaginaMarauder: #REAL #FUCKING #TEARS   http://t.co/VwVE3itu5D
Washington,01129,Fam jam  http://t.co/8P3ANxCdVt
Washington,01129,Great gastby is one weird movie! Don't get it.
Washington,01129,I'm so happy i got to go shopping for my sweet baby boy yesterday! Got him some new shoes &amp; a few summer outfits
Washington,01129,"See what people are saying about #Sunflower, #Alabama here! http://t.co/y0GvisMosv"
Washington,01129,Sunday Dinner!
Washington,01129,That's it...
Fairfield,09001,
Fairfield,09001,
Fairfield,09001,
Fairfield,09001, http://t.co/2bOELv06dK
Fairfield,09001, http://t.co/arS462kAAt
Fairfield,09001, why am I awake
Fairfield,09001,"""@Jesstheflirt: my single ass"""
Fairfield,09001,"""@WeLoveRobDyrdek: https://t.co/JOx7BfXncK"""
Fairfield,09001,"""@brenerrrx3: Sloww4u"""
Fairfield,09001,"""Baby I been feeling you, before I even knew what feelings were about!"" - @ArianaGrande "
Fairfield,09001,"""WR Tiquan Underwood got u a 2-year deal, worth up to $2.5M in Carolina, per agent Vance Malinovich. Not bad.  @AlpineRich  a WR"
Fairfield,09001,"""You're the type of girl to get a guy arrested from a club or something"" lol"
Fairfield,09001,"#48 Well, that sucked"
Fairfield,09001,#Cute little #dancer at #tristate2014 #latin #dance #competition @ Stamford Marriott Hotel &amp; Spa http://t.co/yefMdAc5eu
Fairfield,09001,#HalaMadrid  @SportHumour: 8pm tonight. Can't wait for this! http://t.co/EQDpsHGpML
Fairfield,09001,#MayBaby   
Fairfield,09001,#MyNCAABracketLooksLike Terio with his shirt off
Fairfield,09001,#Netflix would freeze for the last ten minutes of Uptown Girls..... 
Fairfield,09001,"#Nursing #Job in #Bridgeport , CT: Critical Care Float RN at Bridgeport Hospital http://t.co/w9aUTl1x00 #Jobs #TweetMyJobs"
Fairfield,09001,"#TweetMyJobs #Hospitality #Job alert: Baker - Day | Panera Bread | #Trumbull , CT http://t.co/iOl26lkqkr #VeteranJob #Jobs"
Fairfield,09001,#dying
Fairfield,09001,#whooty
Fairfield,09001,- The worst thing is knowing no one is their for you ..
Fairfield,09001,120 // you pretty.. stank attitude so you alright 
Fairfield,09001,@10Ronaldo10 nah Ramos was complaining because he knew he didn't touch him. Neymar got tapped on the shoulder and rolled around
Fairfield,09001,@Aeyyoo_Deja leave a message after the beep *no beep*
Fairfield,09001,@AhsiaEsrom im not done inspecting your account.
Fairfield,09001,"@AichaNadiaMACIN I've told you this before, but I feel the need to say it again. YOU ARE BEAUTIFUL!!!"
Fairfield,09001,@Alix_x33: Phone's dry   nothing new
Fairfield,09001,@AllThingsInk: Yum http://t.co/LsDiYFpV5K  is this my baby?
Fairfield,09001,@Asia_Aaliyah where at baby? congrats   now take me on a Daren
Fairfield,09001,@Bazerkthoughts yea tried something diff the dj   Price of drinks   but the crowd was just not me lol
Fairfield,09001,@BestOfTexts @Erik_Potter23 should I be offended?
Fairfield,09001,@BigMeatyFlaps http://t.co/r2VIIEqhXQ
Fairfield,09001,@Bilalipops yeah I've gotten a lot better lol
Fairfield,09001,@BugginOut_718 lmao really?
Fairfield,09001,@ClaudiaFajardo_ nobody wants to text you claud
Fairfield,09001,@Colombiana_28 that's his tbh hahaha it was for the Q concert
Fairfield,09001,@ComoUnAngelxo Happy Birthday girl!! Enjoy your day! 
Fairfield,09001,@Coppola_Kylie #storyofmylife
Fairfield,09001,@DJICEKID_ me dawg
Fairfield,09001,"@DiTTyBroker @AlphaCyr My team worst than the Knicks, it's way worst seeing tha lakers play than the Knicks."
Fairfield,09001,@ElginPaula I feel ya Paula.  I started teaching @tribe_team training last month and am teaching about 20 classes a week.  Need a rest day.
Fairfield,09001,@EuromaidanPR Ukraine should seriously protect its officers now. Someone has to be in command when military action needed.
Fairfield,09001,@FPLHelp id love to
Fairfield,09001,@FootballVines: INIESTA! Barcelona 1-0 Real Madrid #ElClasico http://t.co/znRv1x0VCj  #classONgrass #cl sicoBBVA
Fairfield,09001,@FunnyPicsDepot: LMAO  http://t.co/u2SBeo5myO
Fairfield,09001,@GaryMackin00 that party was legend 
Fairfield,09001,@GirlfriendNotes: Fcuk them http://t.co/1U5PRhMxwF
Fairfield,09001,@Gramatik: #GIBBZMATIK #NYC http://t.co/2xOCANNi1m  @dalyaflowerrrr front row 
Fairfield,09001,@HHSoNo hi Andrew just introducing myself. Friend of @Only1rara  Write for New Canaan as style editor
Fairfield,09001,@Indicud_CuDi I know but I ain't watching lol
Fairfield,09001,@Its_Tico lol
